     0          0.00000315
     1          0.00000946
     2          0.00004100
     3          0.00010723
     4          0.00077898
     5          0.00454141
     6          0.02060981
     7          0.07803660
     8          0.21193256
     9          0.40457989
    10          0.58251493
    11          0.70391571
    12          0.77476489
    13          0.81594351
    14          0.84028737
    15          0.85502173
    16          0.86558682
    17          0.87233586
    18          0.87716742
    19          0.88022026
    20          0.88253196
    21          0.88493513
    22          0.88627232
    23          0.88756536
    24          0.88889625
    25          0.88848311
    26          0.88880163
    27          0.88879533
    28          0.88917693
    29          0.88900348
    30          0.88910124
    31          0.88887733
    32          0.88966576
    33          0.88970992
    34          0.88971622
    35          0.88900032
    36          0.88861872
    37          0.88851780
    38          0.88897825
    39          0.88982030
    40          0.88973199
    41          0.89034067
    42          0.88986130
    43          0.88961215
    44          0.89044474
    45          0.88999060
    46          0.89059612
    47          0.89029967
    48          0.89111019
    49          0.89042582
    50          0.88957431
    51          0.89010414
    52          0.89022398
    53          0.89029967
    54          0.89019560
    55          0.89065604
    56          0.89021452
    57          0.89034067
    58          0.88976353
    59          0.88939139
    60          0.89012937
    61          0.88996853
    62          0.89031859
    63          0.88955854
    64          0.88981715
    65          0.89031544
    66          0.88962792
    67          0.89003160
    68          0.89002529
    69          0.88988968
    70          0.89002529
    71          0.88972253
    72          0.88948915
    73          0.88978245
    74          0.89048259
    75          0.89101873
    76          0.89049836
    77          0.89114488
    78          0.89126787
    79          0.89053620
    80          0.89010414
    81          0.89044159
    82          0.89056774
    83          0.89045420
    84          0.89074435
    85          0.89101873
    86          0.89049836
    87          0.89114488
    88          0.89126787
    89          0.89053620
